time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.995486024707,0.39020656626,13.9007482529,0.0462149220815,0.222652904294,0.0,-1.78891181909,0.607092525332,3.42690382826,0.0038118367369,0.191846604888,0.0,432.8417971415949,429.9117919209034,430.58890063545255,431.13033607347944
1.9800000000000013,-1.10712576668,0.427486260519,14.1073299158,0.0466250787189,0.234404495531,0.0,-1.93346431573,0.63556797235,3.45864535405,0.00986015634532,0.199867241462,0.0,434.47510265041603,435.1849058589736,433.23105410528075,433.7392472636152
2.0400000000000014,-1.22806030275,0.466554740236,14.3173950738,0.0465088733617,0.246382755031,0.0,-2.09881333811,0.666686442444,3.54277645203,-0.0137342628829,0.199408419608,0.0,451.7914682232921,451.7928114179434,453.78279552470065,451.88467708819076
2.1000000000000014,-1.35865368107,0.507386629928,14.53042786,0.0459063990005,0.258608867729,0.0,-2.25537173891,0.694285711146,3.55779364211,-0.00634824758606,0.208122030588,0.0,430.952645675193,431.7300757272497,431.1661080212973,431.78982630493294
2.1600000000000015,-1.49917560688,0.549912631059,14.7454381782,0.0454024055004,0.270340340511,0.0,-2.4297783724,0.723165418359,3.60851387099,-0.0104515794302,0.182945965735,0.0,445.392827050862,443.36803979358143,444.62852254284513,444.29231174676937
2.2200000000000015,-1.65160432998,0.594354118849,14.9677517559,0.0454046350414,0.281861172814,0.0,-2.65228878184,0.758127118201,3.80061188104,0.0105264673859,0.20106899578,0.0,487.92246784396826,489.3048683360756,490.37709444824003,491.93308628734127
2.2800000000000016,-1.81628383861,0.640676222624,15.1967675624,0.0457869884568,0.293606790985,0.0,-2.8380731095,0.785946771711,3.83251828258,0.002218560326,0.190459484449,0.0,443.2696864525381,442.4352229991136,442.78714980157645,442.1029730410195
2.3400000000000016,-1.99302134172,0.688770341743,15.4298523744,0.0456266894512,0.305618326559,0.0,-3.05424999676,0.817127065271,3.93587423668,-0.00756220975327,0.209910673509,0.0,465.95526764254294,467.5094231044808,468.1543406038492,467.39263092306476
2.4000000000000017,-2.18240306833,0.738640398721,15.6671866065,0.0455043424773,0.317920392529,0.0,-3.25955528224,0.84513913148,3.97438210314,0.00348426651796,0.200165774255,0.0,449.1873375311316,448.43785451186426,448.51488805206895,449.4113199182437
2.4600000000000017,-2.38401038594,0.790138681574,15.9057281195,0.0455300347789,0.329154470897,0.0,-3.46167164163,0.871437558368,3.97626887251,-0.00262806984099,0.174322081137,0.0,438.8050046881372,436.6905609379237,439.8845249129566,439.37797502218984
2.520000000000002,-2.59866280585,0.843302700208,16.1463497783,0.0454831846802,0.339635484364,0.0,-3.69430809341,0.90063242646,4.04339001051,0.00106653644425,0.175044565158,0.0,461.1569665106493,461.24214273689876,462.21203227133094,462.5031773065216
2.580000000000002,-2.82752223699,0.898214230508,16.3909759058,0.0447703726198,0.349131074905,0.0,-3.93516889915,0.92965006148,4.10972045626,-0.0248272571528,0.141495484838,0.0,465.8532171616685,463.2465881379525,464.15910093194606,462.1223021202373
2.640000000000002,-3.07069064144,0.954800030138,16.6385483362,0.0429132721725,0.357656790618,0.0,-4.17116285777,0.956333208289,4.14178110987,-0.037075203427,0.142694415094,0.0,454.95152447929956,455.0657598927366,455.5680032957831,454.58723669988126
2.700000000000002,-3.32773250601,1.01289239318,16.886708065,0.0414230197096,0.366445711901,0.0,-4.39765127096,0.979889113817,4.12946718207,-0.0126016711161,0.150265579953,0.0,440.84470681916434,441.48985162469216,442.4327399202333,444.4431953394736
2.760000000000002,-3.60064498265,1.07259420185,17.1394908583,0.0400247910778,0.374465635382,0.0,-4.70003617551,1.00995819392,4.29489228083,-0.034005243687,0.117082017635,0.0,501.6630670271939,499.26311922410207,501.60040142022376,500.0434733052324
2.820000000000002,-3.89100246468,1.13396730458,17.3998125526,0.0378236701619,0.380849453565,0.0,-4.97903019328,1.03553512717,4.38120266203,-0.0393649290306,0.0957202978721,0.0,479.8923475238425,478.27761530757755,480.74677619193756,480.33996456463234
2.880000000000002,-4.19663402249,1.19667318282,17.6611825255,0.0358304563446,0.386140772676,0.0,-5.20924167823,1.0544614112,4.33059521004,-0.0270767428965,0.0806618009976,0.0,437.5651844757889,436.31659473764364,437.48428684706244,438.5059036023471
2.940000000000002,-4.51566151194,1.26043235548,17.9181205979,0.0341703654513,0.390622412417,0.0,-5.42558251763,1.07070458017,4.23373085283,-0.0282595389918,0.0687293376098,0.0,422.92271639965855,421.8984797956425,422.44069974590394,422.33844572388017
3.000000000000002,-4.84829069014,1.3251782776,18.1704177069,0.0318740485894,0.394740117606,0.0,-5.66255699237,1.08730091314,4.17567582886,-0.0482824089357,0.0685275487244,0.0,436.1854862543098,436.17228821939113,438.20240674013274,436.53384518346127
3.0600000000000023,-5.19643007194,1.39096419002,18.4219821432,0.0286727646075,0.397600425996,0.0,-5.94239175821,1.10523485907,4.20881732514,-0.0584254194798,0.0268232896075,0.0,469.93773910947584,466.69521657051513,469.15546631285645,468.36554260838096
3.1200000000000023,-5.56187799056,1.45778806887,18.6764533506,0.0252014270528,0.399574553462,0.0,-6.23934866499,1.12184822394,4.27243642179,-0.0572860443911,0.0389800086125,0.0,479.8621633966819,480.78453719872095,480.3481500264135,480.4325049365442
3.1800000000000024,-5.9447435317,1.52550774956,18.933486452,0.0218428666876,0.401653225885,0.0,-6.52309777231,1.1351339315,4.29438360391,-0.0546664396852,0.0303099358172,0.0,469.3402322218273,468.6672119777288,469.78090189464217,469.9820465248844
3.2400000000000024,-6.34446577687,1.59394628301,19.1911204226,0.0188159973693,0.404997880501,0.0,-6.80134597643,1.14585106135,4.29252003156,-0.0462305742024,0.0811712143225,0.0,461.4453740218127,465.44540871472685,463.75392293722547,464.41460367838175
3.3000000000000025,-6.75954415614,1.66290881828,19.4451279646,0.0155789932002,0.409758767832,0.0,-7.03531895352,1.15266956937,4.17405009868,-0.0616670478867,0.077526037385,0.0,426.1287014839267,425.82234503664154,426.54468765409877,425.2221828743302
3.3600000000000025,-7.18916433961,1.73224130858,19.6927743332,0.0113106547329,0.414674296726,0.0,-7.28604977592,1.15809612762,4.08028854828,-0.080606578347,0.0863224825368,0.0,434.9630129529626,435.704616163282,436.6221517500995,435.03516572815863
3.4200000000000026,-7.63504290706,1.80185482421,19.9371047725,0.00605855056479,0.420407399923,0.0,-7.57718305118,1.16189959654,4.06295316962,-0.0944594769353,0.104774985007,0.0,461.6745840884997,463.13542656133745,464.20000026905103,463.1057441995707
3.4800000000000026,-8.09871853612,1.87160226434,20.1806080973,6.28302533784,0.427027521557,0.0,-7.87933773733,1.1624811375,4.05254267976,-0.112817996943,0.115891435362,0.0,466.1653605039651,467.0431627927399,469.88535684664987,468.45146530099834
3.5400000000000027,-8.58070594317,1.94127109297,20.4233187999,6.27591148191,0.433925713573,0.0,-8.18761385022,1.15921082513,4.0364627091,-0.124305720244,0.114049060898,0.0,468.799971224814,468.66787179365025,469.58708124203866,468.6834685880791
3.6000000000000028,-9.07934900771,2.0106559362,20.6605203422,6.26802002022,0.441000430711,0.0,-8.43481872107,1.15312583536,3.86982812519,-0.138736195253,0.121771583336,0.0,419.18984534433423,419.87364336231803,420.2362248727517,418.96674177426104
3.660000000000003,-9.59356526199,2.0795548171,20.8887634624,6.25990319715,0.448322889094,0.0,-8.70668611776,1.14295408914,3.73752063267,-0.131828027836,0.122310124545,0.0,433.62187611970114,433.6809788911254,432.56459013983334,433.12836487684086
3.720000000000003,-10.1245588957,2.14772055873,21.1094682983,6.25139734233,0.455413459889,0.0,-8.99405000101,1.1286762194,3.61838799193,-0.151690387291,0.114045810913,0.0,439.24411588318657,438.5711008142247,441.6081477957799,439.9482389167229
3.780000000000003,-10.6733335954,2.21488805262,21.3235419262,6.24194007638,0.462251495233,0.0,-9.29936053426,1.10959901166,3.51630004506,-0.163544991706,0.113888765061,0.0,448.8752803738214,448.8739660981975,447.7713974995053,446.7829183818631
3.840000000000003,-11.2378496826,2.28101785275,21.5257355357,6.23226165115,0.469122905111,0.0,-9.51919363815,1.09429269713,3.22360580198,-0.159071889132,0.115157703363,0.0,378.74206623299966,378.87826161165003,377.6247093663602,378.0260559671099
3.900000000000003,-11.8198892742,2.34572248982,21.7183526543,6.2227925553,0.476455943551,0.0,-9.88293711522,1.06183889042,3.19513501905,-0.156566102135,0.129270821962,0.0,475.3848028710842,476.4771798807304,475.9104154466449,476.08030202951096
3.960000000000003,-12.4213486107,2.4086522869,21.9039243026,6.21313824495,0.484440744741,0.0,-10.1669325197,1.03532882659,2.98982294834,-0.165239104772,0.136885541794,0.0,417.2583443721013,417.9399708069864,418.0244978733292,417.24184201795975
4.020000000000002,-13.0418068661,2.46965917317,22.0802409027,6.20294332038,0.492553990189,0.0,-10.5160358878,0.997632135606,2.88576929001,-0.174585869563,0.13355762367,0.0,457.52340426370534,457.27475510622645,456.1949368163289,455.4213998268346
4.080000000000001,-13.6820212934,2.52849584816,22.2473914666,6.19242484752,0.50025679985,0.0,-10.8257025323,0.96307976209,2.68488539708,-0.176028948585,0.12320761903,0.0,426.5960793265056,425.72742719025047,424.7312489677222,424.5763571140559
4.14,-14.3436030066,2.584731803,22.4068695292,6.18256636641,0.508631284074,0.0,-11.2279416704,0.910876175515,2.628793354,-0.152601689573,0.155925895179,0.0,479.12905200145,481.62591292670055,477.92776680614224,479.68565934949146
4.199999999999998,-15.0286537765,2.63788623644,22.5609868814,6.17270290838,0.518203987286,0.0,-11.6081861469,0.860499094962,2.50638397976,-0.176166254707,0.16315997883,0.0,462.3424886411747,462.9349474640929,462.7794189732594,460.8967942844831
4.259999999999997,-15.7357476557,2.688122331,22.7056028793,6.16228569195,0.527485766754,0.0,-11.9628919319,0.813629383236,2.31246503013,-0.171077604148,0.14624253786,0.0,442.6734412443657,441.30240033996677,440.8743017975499,441.26515915428155
4.319999999999996,-16.4650354875,2.73533060717,22.8393452788,6.15137890596,0.536062686578,0.0,-12.3479188526,0.759574663262,2.14362858769,-0.192467713991,0.139658272257,0.0,455.59382669947433,455.0857524767873,455.3627856825473,453.61793406509724
4.379999999999995,-17.2166668609,2.77943853747,22.9608767629,6.14061798768,0.544238883843,0.0,-12.7078911709,0.71034591844,1.90583675778,-0.166247592462,0.132885049945,0.0,434.18144703030896,433.6306103526463,433.55937477374806,435.7240361272096
4.439999999999993,-17.9921365039,2.82007079472,23.0709871347,6.13103635162,0.552960061592,0.0,-13.1422359557,0.64381101577,1.76195073599,-0.153148117937,0.157808005267,0.0,472.6398071757339,474.5745716668318,471.5847970933983,472.57263956590106
4.499999999999992,-18.7933626854,2.85680175016,23.1710746835,6.12170059414,0.561714228473,0.0,-13.5665749995,0.580404037078,1.57184411152,-0.158041004098,0.1340106846,0.0,463.35488204362133,461.4998591908094,463.1101433189284,462.70339405994946
4.559999999999991,-19.6212810967,2.88945007957,23.2607763965,6.11226263029,0.56987771486,0.0,-14.0318609078,0.507757405225,1.41533110473,-0.15655865226,0.138103511986,0.0,480.7726521575989,481.0981463191119,480.28436962143314,480.3753376756571
4.6199999999999894,-20.4774506021,2.91769688203,23.3406448203,6.1039915181,0.577333153473,0.0,-14.5083203283,0.433797622451,1.24398978069,-0.119164800187,0.110424028907,0.0,483.5142623533307,481.43756712811114,480.82630879402586,483.6342292376426
4.679999999999988,-21.3611376483,2.94187872431,23.4076531339,6.09702358939,0.584234374832,0.0,-14.9494797962,0.37236290575,0.987269220396,-0.113102047179,0.119612941176,0.0,458.1639289836958,458.90522036554853,458.05984423709737,458.53006913865335
4.739999999999987,-22.2722900839,2.96221121166,23.4597687406,6.09073404419,0.591369521146,0.0,-15.4237665795,0.305595415649,0.747125157774,-0.0965557978227,0.118225864532,0.0,470.66298322600386,470.56748483918676,470.0841822102116,471.35561639879745
4.799999999999986,-23.2116128651,2.97875666006,23.4960319567,6.08383068378,0.599532886338,0.0,-15.8886856643,0.246173682611,0.458919548243,-0.133541829596,0.153869441242,0.0,458.17577405261665,461.01693557506286,461.7763084646494,458.8381284757108
4.859999999999984,-24.1767001865,2.99250913883,23.5108893567,6.07536855083,0.609057134835,0.0,-16.2830998153,0.212452588524,0.0343416607959,-0.148521630822,0.163599830034,0.0,412.65826707257236,413.54212670701105,413.94316540213015,412.60279538976994
4.919999999999983,-25.1689323459,3.00338636475,23.5040851584,6.06727242716,0.617285888342,0.0,-16.7930143777,0.150485786795,-0.264567598412,-0.121363006021,0.110720276606,0.0,471.33530859854096,467.24805219725715,467.80949154993664,469.9033549707111
4.979999999999982,-26.1897323693,3.01134884132,23.4753860871,6.0605351134,0.623707130009,0.0,-17.2361933143,0.115259096802,-0.694310757305,-0.103221677602,0.103323986048,0.0,426.8081446165803,426.1869960289241,424.6776224621022,426.21904513329986
5.0399999999999805,-27.2405880389,3.0163663071,23.4244088768,6.05438203227,0.630505232967,0.0,-17.7943151508,0.0525636138288,-1.00861469615,-0.101881514147,0.123271624273,0.0,476.4813720011929,478.01431254568644,478.50150551417784,478.5952139490729
